,OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
5662,5663,MD-50 - MD-250,18,11,138,,324.74066261896337,,467.1685383060585,,,,364.83462266628294,4.074940007166328
5681,5682,MD-50 - MD/HD-100,18,32,157,,366.16485008308825,,547.2446389625783,,,,416.98921472555134,4.60785569402898
5682,5683,MD-50 - Location 173,18,216,158,,362.10896326277526,,547.8065194353735,,,,415.6471526397107,4.907098756250636
5685,5686,MD-50 - MD/HD-300,18,3,161,,363.4327926733749,,550.1466428400796,,,,417.2843940107161,4.882491627974093
5709,5710,MD-50 - MD-150,18,33,185,,403.7597622877857,,618.0397467424363,,,,463.5457263113078,5.32636229628269
5712,5713,MD-50 - MD-350,18,12,188,,411.0920825471634,,637.6919509222548,,,,477.50805156630395,5.676882679007732
5726,5727,MD-50 - MD/HD-200,18,34,202,,454.1945689445492,,699.4727876358297,,,,522.9324172822877,6.130665673929639
5729,5730,MD-50 - MD/HD-400,18,4,205,,457.87546686233617,,723.2202413185265,,,,536.2392273996055,6.433618261046798
5749,5750,MD-50 - MD-250,18,35,225,,498.91096600187086,,782.6033790324984,,,,575.8275220745521,6.932711135595622
5750,5751,MD-50 - MD-450,18,13,226,,494.3678828056731,,785.1483682967082,,,,580.2124379607919,7.012146159142437
5764,5765,MD-50 - MD/HD-00,18,41,240,,544.4687110068764,,851.9090644752775,,,,632.6396349520944,7.713379004222882
5769,5770,MD-50 - MD-50,18,42,245,,557.6825180516255,,875.823025108303,,,,648.3302514818557,7.862273309377106
5772,5773,MD-50 - MD/HD-500,18,5,248,,548.4363225658475,,882.3091544660294,,,,644.3197138020238,7.802115834947798
5773,5774,MD-50 - MD/HD-100,18,43,249,,551.2645737438655,,884.4033397845326,,,,647.2932901210311,7.792270122749193
5779,5780,MD-50 - MD/HD-200,18,36,255,,570.8994081479335,,899.3270118701648,,,,657.4910075022091,7.66932979606885
5788,5789,MD-50 - MD-350,18,39,264,,600.1648668463963,,960.421162944374,,,,701.9612578239114,8.41284251914452
5789,5790,MD-50 - MD/HD-300,18,38,265,,641.7336287404743,,961.3981319924104,,,,707.9751836037372,7.538133307038216
5790,5791,MD-50 - MD-250,18,37,266,,607.7090128198138,,963.3996201597075,,,,700.597901195208,7.760158455739772
5791,5792,MD-50 - MD-550,18,14,267,,593.0118744126405,,963.8986593423576,,,,699.8494292329736,8.553248513390693
5802,5803,MD-50 - MD/HD-400,18,40,278,,638.5726521011454,,1018.8915497910356,,,,744.6615480443338,8.881395462505854
5807,5808,MD-50 - MD/HD-600,18,6,283,,636.9629737303953,,1044.8117387225293,,,,754.9909034175378,9.126866554608643
5823,5824,MD-50 - MD-650,18,15,299,,699.63198436267,,1118.5778820693572,,,,813.1512074766727,9.750523694403324
5835,5836,MD-50 - MD/HD-700,18,16,311,,758.0505535423938,,1217.3150785687435,,,,880.3380379461798,10.334170637776973
5843,5844,MD-50 - MD-750,18,7,319,,792.8135385916579,,1279.3075755954292,,,,922.2150706799582,10.87984208971968
5850,5851,MD/HD-100 - MD/HD-100,19,19,1,,0.0,,0.0,,,,0.0,0.0
5858,5859,MD/HD-100 - MD-50,19,18,9,,47.25949960297677,,80.73190520169267,,,,56.129980876236,0.682880156619952
5859,5860,MD/HD-100 - MD-150,19,20,10,,44.290864690000554,,81.05444993453926,,,,55.44116743879551,0.845426629261422
5866,5867,MD/HD-100 - MD/HD-00,19,17,17,,92.18191830767384,,155.3016029811426,,,,108.91488783288352,1.360497379208611
5876,5877,MD/HD-100 - MD-150,19,24,27,,132.16329343931315,,175.70950385216423,,,,138.61855243365144,0.89346978515175
5883,5884,MD/HD-100 - MD/HD-100,19,22,34,,134.26519425654848,,198.35041297724513,,,,149.58593222541728,1.357059399437822
5884,5885,MD/HD-100 - MD-50,19,8,35,,125.37706861106496,,204.25552645312015,,,,143.9105574204195,1.643005648130883
5886,5887,MD/HD-100 - MD/HD-200,19,25,37,,129.77310664060064,,206.82141634840025,,,,147.16673194606022,1.228995660227347
5896,5897,MD/HD-100 - MD-50,19,27,47,,171.34394179212936,,264.3097857108212,,,,194.07303916283243,1.859157663831805
5897,5898,MD/HD-100 - MD-50,19,23,48,,175.5151762114452,,272.8777753731391,,,,199.1563189563084,1.964502373534654
5904,5905,MD/HD-100 - MD-50,19,28,55,,187.06493141060923,,286.8321531130035,,,,211.2598135736352,2.065801873422342
5907,5908,MD/HD-100 - MD/HD-100,19,9,58,,184.4407082433055,,292.38560751278834,,,,209.7721021135136,2.304920656182424
5918,5919,MD/HD-100 - IMD/HD-00,19,30,69,,211.23753585310988,,317.19973270125973,,,,237.75628396674108,2.606849062840207
5927,5928,MD/HD-100 - MD/HD-00,19,26,78,,220.08402680860328,,328.5933135442857,,,,246.45574200338405,2.594478959391481
5932,5933,MD/HD-100 - MD/HD-00,19,21,83,,217.25255185819913,,333.0104567487664,,,,243.71023393873463,2.551809264785329
5935,5936,MD/HD-100 - MD/HD-00,19,29,86,,222.4490292818532,,339.7426280226276,,,,249.01494973606208,2.529831587108287
5942,5943,MD/HD-100 - MD-150,19,10,93,,273.0876547124445,,387.6746315131932,,,,300.45864171953923,3.102075920262372
5964,5965,MD/HD-100 - MD/HD-200,19,2,115,,317.81150536976367,,466.32028732703327,,,,357.41194003890405,3.829981670944826
5989,5990,MD/HD-100 - MD-50,19,31,140,,363.531205380001,,548.8515520842107,,,,413.6436689580716,4.4664537505018
5990,5991,MD/HD-100 - MD-250,19,11,141,,368.5819046116501,,550.1522430628105,,,,418.6885360227628,4.599207798108019
6008,6009,MD/HD-100 - MD/HD-100,19,32,159,,410.006092075775,,630.2283437193304,,,,470.8431280820313,5.060837872942302
6009,6010,MD/HD-100 - Location 173,19,216,160,,405.9502052554619,,630.7902241921256,,,,469.50106599619056,5.42426283186794
6012,6013,MD/HD-100 - MD/HD-300,19,3,163,,407.27403466606154,,633.1303475968316,,,,471.1383073671959,5.399245621433117
6036,6037,MD/HD-100 - MD-150,19,33,187,,447.60100428047247,,701.0234514991879,,,,517.3996396677878,5.78317520003342
6037,6038,MD/HD-100 - MD-350,19,12,188,,454.9333245398501,,720.6756556790075,,,,531.361964922784,6.1865597444303
6051,6052,MD/HD-100 - MD/HD-200,19,34,202,,498.035810937236,,782.4564923925815,,,,576.7863306387667,6.598335223622115
6054,6055,MD/HD-100 - MD/HD-400,19,4,205,,501.7167088550231,,806.2039460752796,,,,590.0931407560853,6.932581242137663
6074,6075,MD/HD-100 - MD-250,19,35,225,,542.7522079945587,,865.58708378925,,,,629.6814354310312,7.408919446503735
6075,6076,MD/HD-100 - MD-450,19,13,226,,538.20912479836,,868.1320730534611,,,,634.0663513172717,7.48862535781749
6089,6090,MD/HD-100 - MD/HD-00,19,41,240,,588.3099529995632,,934.8927692320306,,,,686.4935483085742,8.234630017829266
6094,6095,MD/HD-100 - MD-50,19,42,245,,601.523760044312,,958.806729865056,,,,702.1841648383355,8.362030488093538
6097,6098,MD/HD-100 - MD/HD-500,19,5,248,,592.2775645585342,,965.2928592227825,,,,698.1736271585036,8.256982839735974
6098,6099,MD/HD-100 - MD/HD-100,19,43,249,,595.1058157365521,,967.3870445412856,,,,701.1472034775109,8.25756707798468
6104,6105,MD/HD-100 - MD/HD-200,19,36,255,,614.7406501406214,,982.3107166269165,,,,711.3449208586882,8.105212304600139
6110,6111,MD/HD-100 - MD/HD-300,19,38,261,,672.3829573956571,,1015.506004437104,,,,745.4871689652864,7.886154303309498
6116,6117,MD/HD-100 - MD-350,19,39,267,,644.006108839083,,1043.4048677011267,,,,755.8151711803911,8.844173015321354
6117,6118,MD/HD-100 - MD-250,19,37,268,,651.5502548125017,,1046.3833249164595,,,,754.451814551687,8.154668749110375
6118,6119,MD/HD-100 - MD-550,19,14,269,,636.8531164053272,,1046.88236409911,,,,753.7033425894534,9.013378780234584
6127,6128,MD/HD-100 - MD/HD-400,19,40,278,,682.4138940938321,,1101.8752545477885,,,,798.5154614008135,9.306328533673842
6132,6133,MD/HD-100 - MD/HD-600,19,6,283,,680.8042157230822,,1127.7954434792814,,,,808.8448167740175,9.56172131317895
6149,6150,MD/HD-100 - MD-650,19,15,300,,743.4732263553566,,1201.5615868261093,,,,867.0051208331524,10.168565174284822
6160,6161,MD/HD-100 - MD/HD-700,19,16,311,,801.8917955350805,,1300.2987833254958,,,,934.1919513026595,10.7262218833363
6168,6169,MD/HD-100 - MD-750,19,7,319,,836.6547805843446,,1362.2912803521815,,,,976.0689840364382,11.271647162062605
6175,6176,MD-150 - MD-150,20,20,1,,0.0,,0.0,,,,0.0,0.0
6181,6182,MD-150 - MD/HD-100,20,19,7,,43.72531763245539,,80.55148591511018,,,,54.94721811373091,0.845426629261422
6188,6189,MD-150 - MD/HD-200,20,25,14,,90.43639528766762,,147.74324841530273,,,,102.8806117533788,0.901327942921574
6190,6191,MD-150 - MD-50,20,18,16,,90.81052201839265,,161.09200655783735,,,,110.89569951955227,1.526872821673663
6197,6198,MD-150 - MD-150,20,24,23,,135.11819390042257,,206.42228478425076,,,,149.7382203589334,1.221957688284349
6205,6206,MD-150 - MD/HD-100,20,22,31,,140.26154672289698,,232.70868372908217,,,,163.91600163843535,1.987697238304825
6207,6208,MD-150 - MD/HD-00,20,17,33,,135.7329407230897,,235.66170433728743,,,,163.68060647620007,2.204313565662253
6215,6216,MD-150 - MD-50,20,8,41,,168.92809102648087,,284.61562780926494,,,,198.67627606373583,2.477717946379643
6219,6220,MD-150 - MD-50,20,27,45,,177.3402942584778,,298.66805646265817,,,,208.40310857585055,2.597902095029248
6221,6222,MD-150 - MD-50,20,23,47,,181.51152867779365,,307.2360461249761,,,,213.48638836932656,2.688135704992026
6228,6229,MD-150 - MD-50,20,28,54,,193.06128387695767,,321.19042386484057,,,,225.5898829866533,2.78705320017274
6241,6242,MD-150 - MD/HD-100,20,9,67,,227.99173065872145,,372.74570886893326,,,,264.53782075682994,3.106068514270224
6242,6243,MD-150 - MD/HD-00,20,29,68,,228.44538174820167,,374.1008987744647,,,,263.34501914908026,3.29838156444682
6243,6244,MD-150 - MD/HD-00,20,21,69,,231.0731542051456,,377.9169475542806,,,,265.95288708798887,3.330822591442386
6244,6245,MD-150 - MD/HD-00,20,26,70,,237.12074345683249,,381.2543817133167,,,,271.3761323114241,3.379199434095229
6251,6252,MD-150 - IMD/HD-00,20,30,77,,254.78855826852583,,397.5598340574047,,,,292.5220026100575,3.419861854728429
6275,6276,MD-150 - MD-150,20,10,101,,280.34487069910705,,447.6983025648154,,,,319.0238236255214,3.881189311748591
6295,6296,MD-150 - MD/HD-200,20,2,121,,325.12824613642647,,526.3647443375158,,,,376.01164914798613,4.576638836765356
6314,6315,MD-150 - MD-50,20,31,140,,370.84794614666384,,608.8960090946916,,,,432.24337806715414,5.175055920233736
6315,6316,MD-150 - MD-250,20,11,141,,375.89864537831295,,610.1967000732933,,,,437.28824513184514,5.334693346751878
6334,6335,MD-150 - MD/HD-100,20,32,160,,417.3228328424378,,690.2728007298113,,,,489.4428371911136,5.730153993286748
6335,6336,MD-150 - Location 173,20,216,161,,413.2669460221247,,690.8346812026085,,,,488.1007751052729,6.147970183949957
6338,6339,MD-150 - MD/HD-300,20,3,164,,414.59077543272434,,693.1748046073145,,,,489.73801647627823,6.12274829012323
6361,6362,MD-150 - MD-150,20,33,187,,454.9177450471351,,761.0679085096687,,,,535.9993487768705,6.449850529526648
6362,6363,MD-150 - MD-350,20,12,188,,462.2500653065128,,780.7201126894897,,,,549.9616740318661,6.899329708828551
6376,6377,MD-150 - MD/HD-200,20,34,202,,505.35255170389854,,842.5009494030622,,,,595.3860397478493,7.269895070116214
6379,6380,MD-150 - MD/HD-400,20,4,205,,509.0334496216856,,866.2484030857617,,,,608.6928498651673,7.631939660267191
6399,6400,MD-150 - MD-250,20,35,225,,550.0689487612211,,925.6315407997308,,,,648.2811445401138,8.08458953599153
6400,6401,MD-150 - MD-450,20,13,226,,545.5258655650225,,928.1765300639432,,,,652.6660604263536,8.164209227064678
6414,6415,MD-150 - MD/HD-00,20,41,240,,595.6266937662257,,994.9372262425127,,,,705.0932574176561,8.950361253110032
6419,6420,MD-150 - MD-50,20,42,245,,608.8405008109745,,1018.851186875538,,,,720.7838739474174,9.05683975985011
6422,6423,MD-150 - MD/HD-500,20,5,248,,599.5943053251968,,1025.3373162332643,,,,716.7733362675856,8.908273644807336
6423,6424,MD-150 - MD/HD-100,20,43,249,,602.4225565032149,,1027.4315015517675,,,,719.7469125865929,8.919154175225579
6429,6430,MD-150 - MD/HD-200,20,36,255,,622.057390907284,,1042.3551736373975,,,,729.9446299677705,8.738258846428998
6430,6431,MD-150 - MD/HD-300,20,38,256,,678.3793098620057,,1049.864275188941,,,,759.8172383783046,8.430734656833243
6441,6442,MD-150 - MD-350,20,39,267,,651.3228496057457,,1103.449324711609,,,,774.4148802894733,9.469591488497924
6442,6443,MD-150 - MD-250,20,37,268,,658.866995579164,,1106.4277819269391,,,,773.0515236607696,8.745682845812272
6443,6444,MD-150 - MD-550,20,14,269,,644.1698571719899,,1106.9268211095914,,,,772.3030516985353,9.667168417390778
6452,6453,MD-150 - MD/HD-400,20,40,278,,689.7306348604948,,1161.9197115582697,,,,817.1151705098955,9.923524426181393
6457,6458,MD-150 - MD/HD-600,20,6,283,,688.1209564897448,,1187.8399004897626,,,,827.4445258830996,10.188178120174523
6474,6475,MD-150 - MD-650,20,15,300,,750.7899671220193,,1261.6060438365898,,,,885.6048299422346,10.775795142267777
6485,6486,MD-150 - MD/HD-700,20,16,311,,809.208536301743,,1360.3432403359764,,,,952.7916604117416,11.304561770492905
6493,6494,MD-150 - MD-750,20,7,319,,843.9715213510073,,1422.335737362662,,,,994.66869314552,11.84813649090572
6500,6501,MD/HD-00 - MD/HD-00,21,21,1,,0.0,,0.0,,,,0.0,0.0
6501,6502,MD/HD-00 - MD/HD-00,21,26,2,,10.85941901382992,,8.577023899026186,,,,10.878134035217276,0.069269810010215
6502,6503,MD/HD-00 - MD/HD-00,21,29,3,,12.423998870383974,,11.70642412398882,,,,12.781988882569424,0.093275963786076
6520,6521,MD/HD-00 - IMD/HD-00,21,30,21,,41.01901403035916,,45.797136200742,,,,41.1625787772326,0.364591574888199
6521,6522,MD/HD-00 - MD/HD-100,21,9,22,,40.38816080688524,,46.8216450932732,,,,41.178391990966475,0.313684577127897
6533,6534,MD/HD-00 - MD-50,21,28,34,,51.11253161676454,,65.88635210696657,,,,53.6537477826803,0.650586535258335
6536,6537,MD/HD-00 - MD-50,21,23,37,,59.36091315552257,,71.62082279589353,,,,61.1815861806306,0.720948699328775
6537,6538,MD/HD-00 - MD-150,21,10,38,,60.90730341321436,,74.31200459817944,,,,62.2577735612682,0.551052034020033
6538,6539,MD/HD-00 - MD-50,21,27,39,,66.6184598348415,,81.65882656569961,,,,69.37236039995518,0.765867475714275
6553,6554,MD/HD-00 - MD-50,21,8,54,,94.44101310906821,,131.9099366317496,,,,101.62724184636672,1.055678658807436
6563,6564,MD/HD-00 - MD/HD-100,21,22,64,,109.45839637998868,,146.3655545557083,,,,118.51884314933072,1.463731148310258
6568,6569,MD/HD-00 - MD/HD-200,21,2,69,,105.63115407053348,,152.95766041201955,,,,119.21107188063311,1.301549352871461
6584,6585,MD/HD-00 - MD/HD-00,21,17,85,,138.3604049764495,,187.7779262821616,,,,147.63383631968787,1.548908719708646
6613,6614,MD/HD-00 - MD-150,21,24,114,,148.65677762382154,,230.17872422295113,,,,169.2795932029651,2.311517911209101
6615,6616,MD/HD-00 - MD-50,21,31,116,,151.35085408077072,,235.48892516919656,,,,175.44280079980084,1.996229181701322
6616,6617,MD/HD-00 - MD-250,21,11,117,,156.40155331241985,,236.78961614779655,,,,180.487667864492,2.075957287948154
6622,6623,MD/HD-00 - MD-50,21,18,123,,174.97114956401296,,252.57007383872892,,,,190.887774394615,2.00002216672119
6644,6645,MD/HD-00 - MD/HD-100,21,32,145,,197.82574077654493,,316.86571680431626,,,,232.64225992376043,2.661329492791214
6645,6646,MD/HD-00 - Location 173,21,216,146,,193.76985395623151,,317.4275972771116,,,,231.3001978379197,2.90873130638235
6648,6649,MD/HD-00 - MD/HD-300,21,3,149,,195.09368336683113,,319.7677206818177,,,,232.93743920892496,2.884257971873664
6661,6662,MD/HD-00 - MD/HD-100,21,19,162,,222.101245934986,,341.15381230792167,,,,256.07106286047446,2.551809264785329
6662,6663,MD/HD-00 - MD/HD-200,21,25,163,,207.49043588430763,,341.45616105942446,,,,244.24105239151544,3.131518172594136
6676,6677,MD/HD-00 - MD-150,21,20,177,,236.95614978937735,,378.4159544202232,,,,271.0860659762593,3.330822591442386
6681,6682,MD/HD-00 - MD-150,21,33,182,,235.42065298124209,,387.6608245841748,,,,279.1987715095168,3.367048233029825
6684,6685,MD/HD-00 - MD-350,21,12,185,,242.75297324061944,,407.31302876399286,,,,293.1610967645132,3.679688437990236
6700,6701,MD/HD-00 - MD/HD-200,21,34,201,,285.8554596380059,,469.0938654775695,,,,338.5854624804968,4.156256108300555
6703,6704,MD/HD-00 - MD/HD-400,21,4,204,,289.536357555792,,492.841319160265,,,,351.8922725978144,4.439253019657889
6724,6725,MD/HD-00 - MD-250,21,35,225,,330.57185669532765,,552.2244568742387,,,,391.4805672727616,4.949414325416928
6725,6726,MD/HD-00 - MD-450,21,13,226,,326.0287734991289,,554.7694461384468,,,,395.86548315900126,5.028482986750492
6739,6740,MD/HD-00 - MD/HD-00,21,41,240,,376.1296017003328,,621.5301423170164,,,,448.2926801503041,5.713404147573742
6744,6745,MD/HD-00 - MD-50,21,42,245,,389.3434087450811,,645.4441029500417,,,,463.9832966800659,5.86620924111028
6747,6748,MD/HD-00 - MD/HD-500,21,5,248,,380.09721325930303,,651.9302323077683,,,,459.9727590002325,5.831986316778011
6748,6749,MD/HD-00 - MD/HD-100,21,43,249,,382.9254644373211,,654.0244176262713,,,,462.9463353192398,5.814281122287584
6754,6755,MD/HD-00 - MD/HD-200,21,36,255,,402.5602988413915,,668.9480897119051,,,,473.1440527004186,5.716644865747411
6763,6764,MD/HD-00 - MD-350,21,39,264,,431.8257575398524,,730.0422407861126,,,,517.61430302212,6.46166639246445
6764,6765,MD/HD-00 - MD-250,21,37,265,,439.36990351327165,,733.020698001448,,,,516.2509463934176,5.853966755374636
6765,6766,MD/HD-00 - MD-550,21,14,266,,424.67276510609526,,733.5197371840964,,,,515.5024744311818,6.577277507854594
6775,6776,MD/HD-00 - MD/HD-300,21,38,276,,533.7575553681081,,785.4775949377889,,,,583.5021651749404,5.700759380094343
6776,6777,MD/HD-00 - MD/HD-400,21,40,277,,470.2335427946021,,788.5126276327744,,,,560.3145932425429,6.934861434572439
6782,6783,MD/HD-00 - MD/HD-600,21,6,283,,468.62386442385,,814.4328165642684,,,,570.643948615746,7.170131297010927
6798,6799,MD/HD-00 - MD-650,21,15,299,,531.2928750561268,,888.1989599110966,,,,628.8042526748816,7.808114042244026
6810,6811,MD/HD-00 - MD/HD-700,21,16,311,,589.7114442358502,,986.9361564104826,,,,695.9910831443881,8.418033466592876
6818,6819,MD/HD-00 - MD-750,21,7,319,,624.474429285115,,1048.9286534371663,,,,737.8681158781669,8.962182975915079
6825,6826,MD/HD-100 - MD/HD-100,22,22,1,,0.0,,0.0,,,,0.0,0.0
6838,6839,MD/HD-100 - MD-50,22,27,14,,39.56400253564968,,67.22744276433396,,,,46.88575256889136,0.699956674941617
6840,6841,MD/HD-100 - MD-50,22,23,16,,43.735236954965465,,75.79543242665225,,,,51.969032362367365,0.751096218919279
6849,6850,MD/HD-100 - MD-50,22,28,25,,55.2849921541295,,89.74981016651665,,,,64.07252697969408,0.839700523677864
6858,6859,MD/HD-100 - MD-150,22,24,34,,59.432312579436726,,98.15145179573261,,,,71.14300792206625,0.856577194804829
6864,6865,MD/HD-100 - MD/HD-00,22,29,40,,90.66909002537322,,142.66028507614087,,,,101.827663142121,1.407069806002918
6865,6866,MD/HD-100 - MD/HD-100,22,9,41,,98.41417881985853,,143.07175029569723,,,,108.82412132290028,1.335254822107558
6866,6867,MD/HD-100 - MD/HD-00,22,21,42,,93.29686248231721,,146.4763338559575,,,,104.43553108102984,1.463731148310258
6867,6868,MD/HD-100 - MD/HD-00,22,26,43,,99.34445173400448,,149.81376801499243,,,,109.85877630446493,1.52504032274127
6880,6881,MD/HD-100 - MD-50,22,8,56,,115.5138780266216,,170.34353659810543,,,,128.78088415938308,1.092241463257656
6890,6891,MD/HD-100 - IMD/HD-00,22,30,66,,128.90075942202435,,176.87063312300768,,,,140.31168032335904,1.670595059992102
6907,6908,MD/HD-100 - MD/HD-200,22,25,83,,118.26597083992276,,209.428888632206,,,,146.10446711061655,1.669669187202392
6908,6909,MD/HD-100 - MD/HD-100,22,19,84,,138.02208621745373,,210.9905226049679,,,,156.79288317163332,1.357059399437822
6909,6910,MD/HD-100 - MD/HD-00,22,17,85,,137.81522934199592,,212.0145866651389,,,,156.81425927697572,1.298272682487897
6912,6913,MD/HD-100 - MD-150,22,10,88,,142.5685789762786,,216.25768886649223,,,,157.50646761856208,1.988396766517333
6928,6929,MD/HD-100 - MD-150,22,20,104,,148.2968661249926,,246.38651158214424,,,,173.38361489778555,1.987697238304825
6933,6934,MD/HD-100 - MD-50,22,18,109,,172.63945771551855,,271.4660023120864,,,,197.76375547105076,1.146231950092686
6944,6945,MD/HD-100 - MD/HD-200,22,2,120,,187.35195441359784,,294.9241306391923,,,,214.49429314102707,2.61845202213273
