OID_,Name,OriginID,DestinationID,DestinationRank,Total_Minutes,Total_TravelTime,Total_Miles,Total_Kilometers,Total_TimeAt1KPH,Total_WalkTime,Total_TruckMinutes,Total_TruckTravelTime,Shape_Length
488,MD-350 - MD/HD-100,12,43,15,,148.735097282647985,,259.482627046052812,,,,179.901313516706722,2.190230355120224
489,MD-350 - MD/HD-200,12,36,16,,160.674815836077897,,274.572719176131670,,,,190.633863751826993,2.209661939374890
490,MD-350 - MD-150,12,10,17,,185.117762383860082,,334.354566710173515,,,,230.538364835657291,3.158074120824316
491,MD-350 - MD-350,12,39,18,,197.635390385179250,,335.500450205894708,,,,234.569281219587111,2.927416844706241
492,MD-350 - MD-250,12,37,19,,197.484420507958419,,338.645327465674939,,,,233.740757444826045,2.553581440501992
493,MD-350 - MD-550,12,14,20,,190.482397951422399,,338.977946603877513,,,,232.457452628649435,2.948667807681966
494,MD-350 - MD/HD-00,12,26,21,,243.276559393446945,,392.448568549254560,,,,289.946813962784006,3.652718550554619
495,MD-350 - MD/HD-400,12,40,22,,236.043175639928563,,393.970837052555851,,,,277.269571440009599,3.403136953770978
496,MD-350 - MD/HD-00,12,21,23,,241.145129322684994,,395.918363124368796,,,,287.640542146615076,3.679688437990236
497,MD-350 - MD/HD-00,12,29,24,,234.282090030012938,,395.959647257908784,,,,282.854909608044068,3.681920866560338
498,MD-350 - MD/HD-300,12,38,25,,238.222164386034308,,407.324473261454159,,,,280.739715526481177,2.733234746638775
499,MD-350 - IMD/HD-00,12,30,26,,261.943598206313993,,410.804373303709497,,,,308.534790033381057,3.756174841579951
500,MD-350 - MD/HD-600,12,6,27,,234.433497269177138,,419.891025984049804,,,,287.598926813213723,3.597116154538690
501,MD-350 - MD/HD-100,12,9,28,,268.335348443188536,,421.096745787159193,,,,315.818595736735801,3.972539867371971
502,MD-350 - MD-50,12,28,29,,272.644791970880476,,450.147138168628373,,,,323.400837647604988,4.123790506507662
503,MD-350 - MD-50,12,23,30,,284.525640687408554,,463.661675559431501,,,,335.155956457745845,4.224668829584203
504,MD-350 - MD-50,12,27,31,,291.614662209864264,,473.960831017893042,,,,343.300566321745407,4.327446033295503
505,MD-350 - MD-650,12,15,32,,297.102507901453805,,493.657169330878503,,,,345.759230872347871,4.269429813623010
506,MD-350 - MD-50,12,8,33,,322.388200745371591,,506.185037325635790,,,,376.267445592135857,4.723201916479932
507,MD-350 - MD/HD-100,12,22,34,,334.623123911874586,,538.406407319246341,,,,392.493213426445891,4.913762676931433
508,MD-350 - MD/HD-00,12,17,35,,366.307592612752842,,562.053026976047818,,,,422.274040065456916,5.201718699950739
509,MD-350 - MD/HD-0,12,1,36,,378.990392725461675,,585.431229864698707,,,,436.612153639176540,5.426858849935165
510,MD-350 - MD/HD-700,12,16,37,,355.521077081177907,,592.394365830264519,,,,412.946061341855057,4.948206300252626
511,MD-350 - MD-150,12,24,38,,373.821505155707314,,622.219576986488846,,,,443.253963480080415,5.737380364976835
512,MD-350 - MD-50,12,18,39,,408.793146744184753,,637.758637249802746,,,,471.906612994366299,5.676882679007732
513,MD-350 - MD-750,12,7,40,,390.284062130443033,,654.386862856948255,,,,454.823094075634117,5.476229952639039
514,MD-350 - MD/HD-100,12,19,41,,451.330308455014972,,720.318419110865875,,,,532.379198870273058,6.186559744430300
515,MD-350 - MD/HD-200,12,25,42,,432.655163416193375,,733.497013822962231,,,,518.215422668630708,6.478158168720153
516,MD-350 - MD-150,12,20,43,,462.120877321262583,,770.456807183760702,,,,545.060436253374291,6.899329708828551
517,MD-450 - MD-450,13,13,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
518,MD-450 - MD-250,13,35,2,,9.537579446903349,,10.349097038032498,,,,9.882240687344964,0.079716260421514
519,MD-450 - MD/HD-400,13,4,3,,45.011138617789086,,79.114091845567955,,,,55.514535415189812,0.655243605981254
520,MD-450 - MD/HD-500,13,5,4,,58.435799948928562,,97.538358487022336,,,,68.116060011339229,0.846574958287924
521,MD-450 - MD/HD-100,13,43,5,,61.264051126946590,,99.632543805525160,,,,71.089636330346465,0.793884899945885
522,MD-450 - MD/HD-200,13,34,6,,72.307684048806721,,99.856201901786292,,,,78.675306341155533,0.894719556083026
523,MD-450 - MD-50,13,42,7,,72.359236762047558,,102.832501400980178,,,,76.269233832386931,0.939706448401974
524,MD-450 - MD/HD-00,13,41,8,,82.088603440888562,,109.749394976413470,,,,88.120738392234315,1.028534457840431
525,MD-450 - MD/HD-200,13,36,9,,76.025626797886730,,113.835898141386835,,,,84.153742333623043,0.878180228838727
526,MD-450 - MD-350,13,12,10,,87.197847944161182,,159.054273777666708,,,,109.205489809750944,1.397667258638068
527,MD-450 - MD-150,13,33,11,,108.049825973125607,,174.900212787512942,,,,123.913100922949752,1.715273678511459
528,MD-450 - MD-350,13,39,12,,110.164344229477805,,175.650366965367141,,,,125.757604033226926,1.546435365915335
529,MD-450 - MD-250,13,37,13,,112.835231469767166,,177.908506430930061,,,,127.260636026622109,1.380701102342252
530,MD-450 - MD-550,13,14,14,,103.011351795721097,,179.127863363349945,,,,123.645775442289192,1.555961084051726
531,MD-450 - MD/HD-400,13,40,15,,148.572129484227162,,234.120753812028454,,,,168.457894253649329,2.016978174624157
532,MD-450 - MD/HD-300,13,3,16,,130.753588400053928,,240.481215463773708,,,,164.723859141187575,2.175296005293716
533,MD-450 - MD/HD-300,13,38,17,,153.572975347842998,,246.587652226709224,,,,174.259594108277071,1.830293777153032
534,MD-450 - MD/HD-100,13,32,18,,154.080993048237019,,249.054009328168036,,,,178.420053151578628,2.434112756149142
535,MD-450 - MD/HD-600,13,6,19,,146.962451113475737,,260.040942743522010,,,,178.787249626853338,2.200600590737289
536,MD-450 - MD-250,13,11,20,,179.795819764134421,,324.406838422456190,,,,225.510648389383164,2.972338127625821
537,MD-450 - MD-50,13,31,21,,194.319386835594742,,327.248874713089378,,,,229.429155135320855,3.036846580605371
538,MD-450 - MD-650,13,15,22,,209.631461745751977,,333.807086090350822,,,,236.947553685987714,2.876444891499557
539,MD-450 - MD/HD-200,13,2,23,,221.947897327540744,,408.337107890566358,,,,280.083906900933414,3.735097001811429
540,MD-450 - MD/HD-700,13,16,24,,268.050030925475880,,432.544282589736895,,,,304.134384155494672,3.568430569577004
541,MD-450 - MD-150,13,10,25,,272.315610328020739,,493.408840487840166,,,,339.743854645407623,4.523307391001106
542,MD-450 - MD-750,13,7,26,,302.813015974741518,,494.536779616421882,,,,346.011416889273960,4.089747189393413
543,MD-450 - MD/HD-00,13,26,27,,330.474407337607829,,551.502842326922064,,,,399.152303772534196,5.006899781940434
544,MD-450 - MD/HD-00,13,21,28,,328.342977266845708,,554.972636902035674,,,,396.846031956365266,5.028482986750492
545,MD-450 - MD/HD-00,13,29,29,,321.479937974173254,,555.013921035574754,,,,392.060399417794258,5.022454785901917
546,MD-450 - IMD/HD-00,13,30,30,,349.141446150474394,,569.858647081374215,,,,417.740279843131134,5.130286907385422
547,MD-450 - MD/HD-100,13,9,31,,355.533196387349108,,580.151019564826470,,,,425.024085546485765,5.329286268867617
548,MD-450 - MD-50,13,28,32,,359.842639915040877,,609.201411946293319,,,,432.606327457355178,5.424143353780192
549,MD-450 - MD-50,13,23,33,,371.723488631568898,,622.715949337097413,,,,444.361446267495978,5.525490559083657
550,MD-450 - MD-50,13,27,34,,378.812510154024835,,633.015104795557818,,,,452.506056131495598,5.635333566971182
551,MD-450 - MD-50,13,8,35,,409.586048689532504,,665.239311103303407,,,,485.472935401886048,6.080851473460148
552,MD-450 - MD/HD-100,13,22,36,,421.820971856034816,,697.460681096912253,,,,501.698703236196081,6.178631918446421
553,MD-450 - MD/HD-00,13,17,37,,453.505440556913811,,721.107300753715435,,,,531.479529875207163,6.566279752406224
554,MD-450 - MD/HD-0,13,1,38,,466.188240669622473,,744.485503642366552,,,,545.817643448926674,6.793084625712838
555,MD-450 - MD-150,13,24,39,,461.019353099867544,,781.273850764154304,,,,552.459453289830549,6.972794150968824
556,MD-450 - MD-50,13,18,40,,495.990994688345211,,796.812911027467521,,,,581.112102804115580,7.012146159142437
557,MD-450 - MD/HD-100,13,19,41,,538.528156399175487,,879.372692888530651,,,,641.584688680022282,7.488625357817490
558,MD-450 - MD/HD-200,13,25,42,,519.853011360353662,,892.551287600627688,,,,627.420912478380956,7.672405898607884
559,MD-450 - MD-150,13,20,43,,549.318725265422813,,929.511080961426160,,,,654.265926063124880,8.164209227064678
560,MD-550 - MD-550,14,14,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
561,MD-550 - MD-350,14,39,2,,49.809874605444335,,61.979822741168476,,,,50.047113430941351,0.508748649295638
562,MD-550 - MD/HD-600,14,6,3,,45.347148387719095,,82.122824518644947,,,,56.390543128930737,0.715529978737120
563,MD-550 - MD/HD-500,14,5,4,,47.323598648388803,,83.084044992809581,,,,57.479383441513185,0.759127788131235
564,MD-550 - MD/HD-100,14,43,5,,54.111842069020923,,87.219963203324042,,,,64.336489339873538,0.763631421197201
565,MD-550 - MD/HD-400,14,40,6,,68.093887462531967,,89.663702714668972,,,,68.580866996028305,0.680017213380738
566,MD-550 - MD/HD-200,14,36,7,,85.699460197972797,,112.212891791345854,,,,89.753943471203712,0.978244359165471
567,MD-550 - MD-50,14,42,8,,68.321437709381129,,120.706016584948941,,,,83.698903831300768,0.961952676848265
568,MD-550 - MD-250,14,37,9,,115.919115918700555,,142.303552996236078,,,,118.028422092957271,1.321155775627394
569,MD-550 - MD-650,14,15,10,,88.173013026665060,,158.431720108274078,,,,109.163423912935087,1.396950096965736
570,MD-550 - MD/HD-00,14,41,11,,106.161706634276158,,171.655447303870005,,,,123.713380616571882,1.348974769198134
571,MD-550 - MD-450,14,13,12,,104.121012836874399,,178.751469240410785,,,,124.064352186537320,1.555961084051726
572,MD-550 - MD-250,14,35,13,,112.222657051455414,,186.583276274504613,,,,130.755660159650944,1.633567038691886
573,MD-550 - MD/HD-300,14,38,14,,159.590558962428844,,242.431085148672906,,,,176.200171628277957,1.993069598386240
574,MD-550 - MD/HD-700,14,16,15,,146.591582206388836,,257.168916607660094,,,,176.350254382442188,2.135984696377220
575,MD-550 - MD/HD-400,14,4,16,,146.808886007272577,,257.349627307958940,,,,177.511076971018809,2.188617669773442
576,MD-550 - MD/HD-200,14,34,17,,174.331963542993861,,276.092650327267791,,,,198.975891925477072,2.422784050535015
577,MD-550 - MD-750,14,7,18,,181.354567255653905,,319.161413634344910,,,,218.227287116221248,2.618526518078593
578,MD-550 - MD-350,14,12,19,,188.995595333644587,,337.289809240057707,,,,231.202031365579955,2.948667807681966
579,MD-550 - MD-150,14,33,20,,210.074105467312762,,351.136661212994284,,,,244.213686507271348,3.230992172325039
580,MD-550 - MD/HD-300,14,3,21,,232.551335789537433,,418.716750926164707,,,,286.720400697016316,3.731111847264781
581,MD-550 - MD/HD-100,14,32,22,,256.105272542424132,,425.290457753649036,,,,298.720638735900138,3.953035260536925
582,MD-550 - MD-250,14,11,23,,281.593567153617812,,502.642373884847188,,,,347.507189945211906,4.527643770980828
583,MD-550 - MD-50,14,31,24,,296.343666329781740,,503.485323138570720,,,,349.729740719642336,4.582074639151715
584,MD-550 - MD/HD-200,14,2,25,,323.745644717024220,,586.572643352957357,,,,402.080448456762269,5.287864111305768
585,MD-550 - MD-150,14,10,26,,374.113357717504186,,671.644375950231961,,,,461.740396201236479,6.076920488008709
586,MD-550 - MD/HD-00,14,26,27,,432.272154727091277,,729.738377789313404,,,,521.148845328362881,6.557308761776083
587,MD-550 - MD/HD-00,14,21,28,,430.140724656329155,,733.208172364426787,,,,518.842573512194235,6.577277507854594
588,MD-550 - MD/HD-00,14,29,29,,423.277685363656701,,733.249456497966321,,,,514.056940973623114,6.568633313175035
589,MD-550 - IMD/HD-00,14,30,30,,450.939193539957841,,748.094182543764759,,,,539.736821398960728,6.685248894458064
590,MD-550 - MD/HD-100,14,9,31,,457.330943776832555,,758.386555027217810,,,,547.020627102314620,6.880078233846556
591,MD-550 - MD-50,14,28,32,,461.640387304524324,,787.436947408684887,,,,554.602869013183863,6.953798148211308
592,MD-550 - MD-50,14,23,33,,473.521236021052346,,800.951484799488981,,,,566.357987823324493,7.054989508916758
593,MD-550 - MD-50,14,27,34,,480.610257543508283,,811.250640257949385,,,,574.502597687324624,7.167516711827001
594,MD-550 - MD-50,14,8,35,,511.383796079015951,,843.474846565694747,,,,607.469476957715301,7.631253772067855
595,MD-550 - MD/HD-100,14,22,36,,523.618719245518264,,875.696216559303821,,,,623.695244792024482,7.688606958105713
596,MD-550 - MD/HD-00,14,17,37,,555.303187946397202,,899.342836216106775,,,,653.476071431036416,8.118452414663231
597,MD-550 - MD/HD-0,14,1,38,,567.985988059105921,,922.721039104757892,,,,667.814185004755927,8.345627092406946
598,MD-550 - MD-150,14,24,39,,562.817100489350651,,959.509386226545871,,,,674.455994845659575,8.463379795396383
599,MD-550 - MD-50,14,18,40,,597.788742077828488,,975.048446489858065,,,,703.108644359946425,8.553248513390693
600,MD-550 - MD/HD-100,14,19,41,,640.325903788658934,,1057.608228350920854,,,,763.581230235853127,9.013378780234584
601,MD-550 - MD/HD-200,14,25,42,,621.650758749836655,,1070.786823063019256,,,,749.417454034209982,9.135206838895325
602,MD-550 - MD-150,14,20,43,,651.116472654907170,,1107.746616423817386,,,,776.262467618953906,9.667168417390778
603,MD-650 - MD-650,15,15,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
604,MD-650 - MD/HD-600,15,6,2,,50.452307091560797,,78.039289341232603,,,,59.277565202160091,0.686494278644616
605,MD-650 - MD/HD-400,15,40,3,,63.904928787139902,,99.160651986175324,,,,71.316456533653252,0.874584557318424
606,MD-650 - MD/HD-700,15,16,4,,63.338206879607490,,99.562519722661918,,,,71.615927459904469,0.748486985427076
607,MD-650 - MD-350,15,39,5,,97.353150822255174,,153.717471242070218,,,,108.994074928019160,1.351362559745133
608,MD-650 - MD-550,15,14,6,,88.188530513191523,,158.265089788026700,,,,109.326126566310421,1.396950096965736
609,MD-650 - MD-750,15,7,7,,98.101191928872566,,161.555016749346692,,,,113.492960193683516,1.223874035656651
610,MD-650 - MD/HD-500,15,5,8,,134.792641976262331,,240.984705251007369,,,,166.224740399636033,2.030113342556240
611,MD-650 - MD/HD-200,15,36,9,,162.449691397215702,,242.354671821480707,,,,178.321590086651526,2.094325545201218
612,MD-650 - MD/HD-100,15,43,10,,141.580885396894502,,245.120623461521916,,,,173.081846297996378,2.098688041999607
613,MD-650 - MD-50,15,42,11,,155.790481037254608,,278.606676843146886,,,,192.444260789423652,2.352707534512168
614,MD-650 - MD-250,15,37,12,,195.195450761424723,,292.906738622320916,,,,214.718745423170219,2.039108484592650
615,MD-650 - MD/HD-00,15,41,13,,193.630749962149707,,329.556107562068348,,,,232.458737574694709,2.723915757008125
616,MD-650 - MD-450,15,13,14,,211.118979340927268,,334.430576464961689,,,,238.590460665926543,2.876444891499557
617,MD-650 - MD-250,15,35,15,,219.220623555508610,,342.262383499055602,,,,245.281768639040081,2.948351663691284
618,MD-650 - MD/HD-300,15,38,16,,239.332285145664855,,370.689172366725018,,,,263.677143984137786,2.497161815207670
619,MD-650 - MD/HD-400,15,4,17,,253.806852511325360,,413.028734532509588,,,,292.037185450408174,3.529147638060739
620,MD-650 - MD/HD-200,15,34,18,,281.329930047046446,,431.771757551818666,,,,313.502000404865896,3.676460434176331
621,MD-650 - MD-350,15,12,19,,295.993561837697371,,492.968916464608412,,,,345.728139844969292,4.269429813623010
622,MD-650 - MD-150,15,33,20,,317.072071971365745,,506.815768437545387,,,,358.739794986660058,4.441687752959917
623,MD-650 - MD/HD-300,15,3,21,,339.549302293590642,,574.395858150714957,,,,401.246509176405709,5.027484136266850
624,MD-650 - MD/HD-100,15,32,22,,363.103239046477142,,580.969564978200196,,,,413.246747215289361,5.149544918844875
625,MD-650 - MD-250,15,11,23,,388.591533657671050,,658.321481109397041,,,,462.033298424601242,5.802533573095778
626,MD-650 - MD-50,15,31,24,,403.341632833834751,,659.164430363121710,,,,464.255849199031218,5.817626394790381
627,MD-650 - MD/HD-200,15,2,25,,430.743611221077458,,742.251750577507210,,,,516.606556936151605,6.542319610071798
628,MD-650 - MD-150,15,10,26,,481.111324221557425,,827.323483174781813,,,,576.266504680626326,7.331160667507019
629,MD-650 - MD/HD-00,15,26,27,,539.270121231143548,,885.417485013863256,,,,635.674953807753241,7.794291433452741
630,MD-650 - MD/HD-00,15,21,28,,537.138691160382336,,888.887279588976639,,,,633.368681991583571,7.808114042244026
631,MD-650 - MD/HD-00,15,29,29,,530.275651867710053,,888.928563722516174,,,,628.583049453012563,7.790844177530744
632,MD-650 - IMD/HD-00,15,30,30,,557.937160044010284,,903.773289768314612,,,,654.262929878349951,7.946062647377085
633,MD-650 - MD/HD-100,15,9,31,,564.328910280885793,,914.065662251767662,,,,661.546735581704752,8.117025688440890
634,MD-650 - MD-50,15,28,32,,568.638353808577676,,943.116054633234739,,,,669.128977492572631,8.131913665255388
635,MD-650 - MD-50,15,23,33,,580.519202525106152,,956.630592024038833,,,,680.884096302713260,8.232039748527455
636,MD-650 - MD-50,15,27,34,,587.608224047561862,,966.929747482499238,,,,689.028706166713391,8.349704678050148
637,MD-650 - MD-50,15,8,35,,618.381762583069076,,999.153953790244600,,,,721.995585437106001,8.863344695611010
638,MD-650 - MD/HD-100,15,22,36,,630.616685749572071,,1031.375323783853673,,,,738.221353271413250,8.822672645216386
639,MD-650 - MD/HD-00,15,17,37,,662.301154450450440,,1055.021943440656742,,,,768.002179910427117,9.356792404680615
640,MD-650 - MD/HD-0,15,1,38,,674.983954563158818,,1078.400146329307745,,,,782.340293484146628,9.585134949075254
641,MD-650 - MD-150,15,24,39,,669.815066993405367,,1115.188493451096292,,,,788.982103325048342,9.558042198796560
642,MD-650 - MD-50,15,18,40,,704.786708581881157,,1130.727553714406667,,,,817.634752839335761,9.750523694403325
643,MD-650 - MD/HD-100,15,19,41,,747.323870292711604,,1213.287335575467068,,,,878.107338715242463,10.168565174284822
644,MD-650 - MD/HD-200,15,25,42,,728.648725253891371,,1226.465930287569790,,,,863.943562513598749,10.180856956565020
645,MD-650 - MD-150,15,20,43,,758.114439158961886,,1263.425723648368148,,,,890.788576098342674,10.775795142267775
646,MD/HD-700 - MD/HD-700,16,16,1,,0.000000000000000,,0.000000000000000,,,,0.000000000000000,0.000000000000000
647,MD/HD-700 - MD-750,16,7,2,,35.535164633470913,,61.984143333102558,,,,42.585850901000164,0.545752064406491
648,MD/HD-700 - MD-650,16,15,3,,66.100622849591232,,103.736249118655238,,,,74.302873356333379,0.748486985427076
649,MD/HD-700 - MD/HD-600,16,6,4,,111.031882157466157,,180.608184721413977,,,,128.544531966974404,1.420570902458487
650,MD/HD-700 - MD/HD-400,16,40,5,,124.484503853045183,,201.729547366356627,,,,140.583423298467522,1.552558681035991
651,MD/HD-700 - MD-350,16,39,6,,157.932725888160547,,256.286366622251649,,,,178.261041692833317,2.022809943556957
652,MD/HD-700 - MD-550,16,14,7,,148.768105579096868,,260.833985168207960,,,,178.593093331124749,2.135984696377220
653,MD/HD-700 - MD/HD-500,16,5,8,,195.372217042167762,,343.553600631188544,,,,235.491707164450418,2.724490022505084
654,MD/HD-700 - MD/HD-200,16,36,9,,223.029266463120848,,344.923567201662365,,,,247.588556851465654,2.744530151986251
655,MD/HD-700 - MD/HD-100,16,43,10,,202.160460462799875,,347.689518841703034,,,,242.348813062810763,2.808947568612273
656,MD/HD-700 - MD-50,16,42,11,,216.370056103159982,,381.175572223327720,,,,261.711227554238008,3.095875545821133
